date cotation,semaine,marche,stade,code produit,Prix,unit,Origine,Certification,produit,Commentaire
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229983,"1,66",la piece,France,Biologique,LaitUE pommeee-batavia-Feuille de chene, France Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200766,"2,93",le kg,France,Biologique,OIGNON jaune, France Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200460,"1,96",le kg,France,Non Biologique,OIGNON jaune, France filet 1kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200758,"4,46",le kg,France,Biologique,POIREAU, France entier Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200446,"2,86",le kg,France,Non Biologique,POIREAU, France entier vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200445,"2,79",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57230044,"6,17",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57230045,"2,5",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
08/04/2021,14,Legumes France DETAIL GMS,Detail,57228401,"4,22",le kg,Hors France,Non Biologique,POIVRON, hors Fr. vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57212837,"1,88",le kg,France,Biologique,POMME DE TERRE, France Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229962,"0,37",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 10kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229963,"0,68",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 5kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57226430,"1,59",le kg,France,Non Biologique,POMME DE TERRE, de conservation France vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57210797,"1,06",le kg,France,Non Biologique,POMME DE TERRE four,", frites ou pure de conservation France filet 2,5kg"
08/04/2021,14,Legumes France DETAIL GMS,Detail,57210798,"1,16",le kg,France,Non Biologique,POMME DE TERRE vapeur ou rissole," de conservation France filet 2,5kg"
08/04/2021,14,Legumes France DETAIL GMS,Detail,57230047,"7,6",le kg,Hors France,Biologique,TOMATE cerise, hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57219119,"11,96",le kg,France,Non Biologique,TOMATE cerise ronde rouge, France barq.250g
08/04/2021,14,Legumes France DETAIL GMS,Detail,57219120,"4,52",le kg,Hors France,Non Biologique,TOMATE cerise ronde rouge, hors Fr. barq.250g
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200769,"6,42",le kg,France,Non Biologique,TOMATE cocktail, France barq.500g
08/04/2021,14,Legumes France DETAIL GMS,Detail,57200472,"4,7",le kg,Hors France,Non Biologique,TOMATE cocktail, hors Fr. barq.500g
08/04/2021,14,Legumes France DETAIL GMS,Detail,57225508,"5,28",le kg,France,Non Biologique,TOMATE ctele rouge, France vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57225509,"4,75",le kg,Hors France,Biologique,TOMATE ronde, ou ronde grappe hors Fr. Biologique
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229038,"3,52",le kg,Belgique,Non Biologique,TOMATE ronde rouge, Belgique 77-82 ou 82-102mm vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57228282,"1,94",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne filet 1kg
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229106,"3,27",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne grappe vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57228306,"3,31",le kg,France,Non Biologique,TOMATE ronde rouge, France 57-67 ou 67-82mm vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57228283,"4,18",le kg,France,Non Biologique,TOMATE ronde rouge, France 77-82 ou 82-102mm vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57228284,"3,65",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229039,2,le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57229076,"3,76",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
08/04/2021,14,Legumes France DETAIL GMS,Detail,57228285,"1,98",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57225241,"2,81",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
15/04/2021,15,Legumes France DETAIL GMS,Detail,57225242,"3,07",le filet,Hors France,Non Biologique,AIL blanc, sec hors Fr. 50-70 ou 60-80mm filet 3 ttes
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222308,"15,25",le kg,France,Biologique,AIL blanc sec, France Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222233,"9,18",le kg,France,Non Biologique,AIL blanc sec, France vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222235,"12,99",le kg,Hors France,Biologique,AIL blanc sec, hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222236,"9,21",le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57201070,"1,95",la piece,France,Non Biologique,ARTICHAUT Globuleux, France
15/04/2021,15,Legumes France DETAIL GMS,Detail,57201071,"1,77",la piece,Hors France,Non Biologique,ARTICHAUT Globuleux, hors Fr.
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222085,"11,01",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France +16 mm cdt 1kg"
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222309,"10,4",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France +16 mm vrac"
15/04/2021,15,Legumes France DETAIL GMS,Detail,57230036,"15,65",le kg,France,Biologique,ASPERGE, France Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222111,"14,85",le kg,France,Non Biologique,ASPERGE, verte France 10-16 ou 12-16mm cdt 500g
15/04/2021,15,Legumes France DETAIL GMS,Detail,57221969,"8,22",le kg,Hors France,Non Biologique,ASPERGE, verte hors Fr. 10-16 ou 12-16mm cdt 500g
15/04/2021,15,Legumes France DETAIL GMS,Detail,57224068,10,le kg,France,Non Biologique,ASPERGE ,"""autre que verte"" France +16 mm cdt 500g"
15/04/2021,15,Legumes France DETAIL GMS,Detail,57230039,"2,3",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
15/04/2021,15,Legumes France DETAIL GMS,Detail,57230038,"3,89",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57228399,"1,93",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57230040,"1,66",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229960,"0,86",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229961,"1,53",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200422,"1,88",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200423,"2,17",le kg,France,Biologique,CAROTTE, France lave Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200424,"0,97",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200425,"1,61",le kg,France,Non Biologique,CAROTTE, France lave vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200751,"1,61",le kg,Hors France,Non Biologique,CAROTTE, hors Fr. lave vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200499,"2,6",la piece,France,Non Biologique,CHICORE frise, France
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200782,"2,81",la piece,Hors France,Non Biologique,CHICORE frise, hors Fr.
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200431,"3,26",la piece,France,Non Biologique,CHOU FLEUR, France
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200430,"3,36",la piece,France,Biologique,CHOU FLEUR, France Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200590,"1,06",la piece,France,Non Biologique,CONCOMBRE, France
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200436,"1,75",la piece,Hors France,Biologique,CONCOMBRE, hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200441,"2,97",le kg,Hors France,Biologique,COURGETTE longue verte, hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200442,"1,61",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. filet 1kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200443,"1,71",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200497,"2,41",le kg,France,Non Biologique,ENDIVE, France sachet 1kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200498,"3,11",le kg,France,Non Biologique,ENDIVE, France vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222310,"1,05",la piece,France,Non Biologique,LaitUE Batavia, France
15/04/2021,15,Legumes France DETAIL GMS,Detail,57222311,"1,05",la piece,France,Non Biologique,LaitUE Feuille de chene, France
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200504,"1,07",la piece,France,Non Biologique,LaitUE pommeee, France
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229983,"1,63",la piece,France,Biologique,LaitUE pommeee-batavia-Feuille de chene, France Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200766,"2,93",le kg,France,Biologique,OIGNON jaune, France Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200460,2,le kg,France,Non Biologique,OIGNON jaune, France filet 1kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200758,"4,49",le kg,France,Biologique,POIREAU, France entier Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200446,"3,17",le kg,France,Non Biologique,POIREAU, France entier vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200445,"3,14",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57230044,"5,88",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57230045,"2,6",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
15/04/2021,15,Legumes France DETAIL GMS,Detail,57228401,"4,24",le kg,Hors France,Non Biologique,POIVRON, hors Fr. vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57212837,"1,89",le kg,France,Biologique,POMME DE TERRE, France Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229962,"0,45",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 10kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229963,"0,71",le kg,France,Non Biologique,POMME DE TERRE, de conservation France lave sac 5kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57226430,"1,61",le kg,France,Non Biologique,POMME DE TERRE, de conservation France vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57210797,"1,04",le kg,France,Non Biologique,POMME DE TERRE four,", frites ou pure de conservation France filet 2,5kg"
15/04/2021,15,Legumes France DETAIL GMS,Detail,57201259,"5,75",le kg,France,Non Biologique,POMME DE TERRE primeur, France vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57210798,"1,1",le kg,France,Non Biologique,POMME DE TERRE vapeur ou rissole," de conservation France filet 2,5kg"
15/04/2021,15,Legumes France DETAIL GMS,Detail,57230047,"7,26",le kg,Hors France,Biologique,TOMATE cerise, hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57219119,"12,95",le kg,France,Non Biologique,TOMATE cerise ronde rouge, France barq.250g
15/04/2021,15,Legumes France DETAIL GMS,Detail,57219120,"4,38",le kg,Hors France,Non Biologique,TOMATE cerise ronde rouge, hors Fr. barq.250g
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200769,"6,68",le kg,France,Non Biologique,TOMATE cocktail, France barq.500g
15/04/2021,15,Legumes France DETAIL GMS,Detail,57200472,"4,43",le kg,Hors France,Non Biologique,TOMATE cocktail, hors Fr. barq.500g
15/04/2021,15,Legumes France DETAIL GMS,Detail,57225508,5,le kg,France,Non Biologique,TOMATE ctele rouge, France vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57225509,"5,14",le kg,Hors France,Biologique,TOMATE ronde, ou ronde grappe hors Fr. Biologique
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229038,"3,78",le kg,Belgique,Non Biologique,TOMATE ronde rouge, Belgique 77-82 ou 82-102mm vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57228282,"1,95",le kg,Espagne,Non Biologique,TOMATE ronde rouge, Espagne filet 1kg
15/04/2021,15,Legumes France DETAIL GMS,Detail,57228306,"3,47",le kg,France,Non Biologique,TOMATE ronde rouge, France 57-67 ou 67-82mm vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57228283,"3,72",le kg,France,Non Biologique,TOMATE ronde rouge, France 77-82 ou 82-102mm vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57228284,"2,82",le kg,France,Non Biologique,TOMATE ronde rouge, France grappe vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229039,"1,91",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 57-67 ou 67-82mm vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57229076,"3,75",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc 77-82 ou 82-102mm vrac
15/04/2021,15,Legumes France DETAIL GMS,Detail,57228285,"1,97",le kg,Maroc,Non Biologique,TOMATE ronde rouge, Maroc filet 1kg
22/04/2021,16,Legumes France DETAIL GMS,Detail,57225241,"2,79",le filet,France,Non Biologique,AIL blanc, sec France 50-70 ou 60-80mm filet 3 ttes
22/04/2021,16,Legumes France DETAIL GMS,Detail,57225242,"3,08",le filet,Hors France,Non Biologique,AIL blanc, sec hors Fr. 50-70 ou 60-80mm filet 3 ttes
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222308,"15,39",le kg,France,Biologique,AIL blanc sec, France Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222233,"9,23",le kg,France,Non Biologique,AIL blanc sec, France vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222235,"12,98",le kg,Hors France,Biologique,AIL blanc sec, hors Fr. Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222236,"9,13",le kg,Hors France,Non Biologique,AIL blanc sec, hors Fr. vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57201070,"1,96",la piece,France,Non Biologique,ARTICHAUT Globuleux, France
22/04/2021,16,Legumes France DETAIL GMS,Detail,57201071,"1,73",la piece,Hors France,Non Biologique,ARTICHAUT Globuleux, hors Fr.
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222085,"8,62",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France +16 mm cdt 1kg"
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222309,"9,7",le kg,France,Non Biologique,ASPERGE," ""autre que verte"" France +16 mm vrac"
22/04/2021,16,Legumes France DETAIL GMS,Detail,57230036,"14,03",le kg,France,Biologique,ASPERGE, France Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57221969,"7,62",le kg,Hors France,Non Biologique,ASPERGE, verte hors Fr. 10-16 ou 12-16mm cdt 500g
22/04/2021,16,Legumes France DETAIL GMS,Detail,57224068,"10,74",le kg,France,Non Biologique,ASPERGE ,"""autre que verte"" France +16 mm cdt 500g"
22/04/2021,16,Legumes France DETAIL GMS,Detail,57230039,"2,26",le cdt 2,Hors France,Biologique,AUBERGINE, violette hors Fr. Biologique cdt 2
22/04/2021,16,Legumes France DETAIL GMS,Detail,57230038,"3,64",le kg,Hors France,Biologique,AUBERGINE violette, hors Fr. Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57228399,"1,96",le kg,Hors France,Non Biologique,AUBERGINE violette, hors Fr. vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57230040,"1,59",la piece,Hors France,Biologique,AVOCAT, hors Fr. Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57229960,"0,86",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. filet
22/04/2021,16,Legumes France DETAIL GMS,Detail,57229961,"1,49",la piece,Hors France,Non Biologique,AVOCAT, hors Fr. vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200422,"1,76",le kg,France,Non Biologique,CAROTTE, France lave barq.1kg
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200423,"2,19",le kg,France,Biologique,CAROTTE, France lave Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200424,"0,98",le kg,France,Non Biologique,CAROTTE, France lave sachet 2kg
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200425,"1,63",le kg,France,Non Biologique,CAROTTE, France lave vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200427,"2,14",le kg,Hors France,Biologique,CAROTTE, hors Fr. lave Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200751,"1,59",le kg,Hors France,Non Biologique,CAROTTE, hors Fr. lave vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200499,"2,66",la piece,France,Non Biologique,CHICORE frise, France
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200782,"2,76",la piece,Hors France,Non Biologique,CHICORE frise, hors Fr.
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200431,"3,79",la piece,France,Non Biologique,CHOU FLEUR, France
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200430,"3,56",la piece,France,Biologique,CHOU FLEUR, France Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200590,"1,05",la piece,France,Non Biologique,CONCOMBRE, France
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200436,"1,58",la piece,Hors France,Biologique,CONCOMBRE, hors Fr. Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200441,"3,1",le kg,Hors France,Biologique,COURGETTE longue verte, hors Fr. Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200442,"1,6",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. filet 1kg
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200443,"1,56",le kg,Hors France,Non Biologique,COURGETTE longue verte, hors Fr. vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200497,"2,78",le kg,France,Non Biologique,ENDIVE, France sachet 1kg
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200498,"3,19",le kg,France,Non Biologique,ENDIVE, France vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222310,"1,04",la piece,France,Non Biologique,LaitUE Batavia, France
22/04/2021,16,Legumes France DETAIL GMS,Detail,57222311,"1,05",la piece,France,Non Biologique,LaitUE Feuille de chene, France
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200504,"1,06",la piece,France,Non Biologique,LaitUE pommeee, France
22/04/2021,16,Legumes France DETAIL GMS,Detail,57229983,"1,64",la piece,France,Biologique,LaitUE pommeee-batavia-Feuille de chene, France Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200766,"2,92",le kg,France,Biologique,OIGNON jaune, France Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200460,"2,04",le kg,France,Non Biologique,OIGNON jaune, France filet 1kg
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200758,"4,63",le kg,France,Biologique,POIREAU, France entier Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200446,"3,31",le kg,France,Non Biologique,POIREAU, France entier vrac
22/04/2021,16,Legumes France DETAIL GMS,Detail,57200445,"3,34",le kg,France,Non Biologique,POIREAU ,France entier botte 1kg
22/04/2021,16,Legumes France DETAIL GMS,Detail,57230044,"6,14",le kg,Hors France,Biologique,POIVRON, hors Fr. Biologique
22/04/2021,16,Legumes France DETAIL GMS,Detail,57230045,"2,57",le cdt 2,Hors France,Biologique,POIVRON, hors Fr. Biologique cdt 2
